id,location,group,area,price,over-valued,under-valued,normal
2160867,quinta da marinha,houses,520.0,3500000,0,0,1
2160875,quinta da marinha,houses,500.0,2950000,0,0,1
2160876,quinta da marinha,houses,500.0,2750000,0,0,1
2161284,nagueles,houses,200.0,450000,0,0,1
2161353,quinta da marinha,houses,371.0,2150000,0,0,1
2162428,quinta da marinha,houses,119.0,650000,0,0,1
2162948,quinta da marinha,houses,470.0,2500000,0,0,1
2163702,quinta da marinha,houses,315.0,1750000,0,0,1
2168827,quinta da marinha,houses,215.0,1400000,1,0,0
2170059,quinta da marinha,houses,620.0,0,0,1,0
2171796,nagueles,apartments,207.0,320000,0,0,1
2173982,quinta da marinha,houses,1975.0,0,0,1,0
2174126,nagueles,apartments,207.0,320000,0,0,1
2182469,nagueles,apartments,207.0,320000,0,0,1
2208402,nagueles,apartments,207.0,320000,0,0,1
2219577,alenquer,houses,445.0,195000,0,0,1
2222520,nagueles,houses,144.0,450000,0,0,1
2224205,nagueles,houses,144.0,450000,0,0,1
2226922,quinta da marinha,apartments,196.0,1245000,0,0,1
2227311,alenquer,houses,178.0,79000,0,1,0
2227333,alenquer,houses,98.0,0,0,1,0
2233601,quinta da marinha,houses,1000.0,5500000,0,0,1
2233604,quinta da marinha,houses,456.0,3600000,1,0,0
2234047,quinta da marinha,houses,1000.0,5500000,0,0,1
2234055,quinta da marinha,houses,456.0,3600000,1,0,0
2234093,quinta da marinha,houses,815.0,0,0,1,0
2236289,golden mile,apartments,209.0,785000,0,0,1
2236551,nagueles,apartments,124.0,194000,0,1,0
2236568,nagueles,apartments,130.0,349000,0,0,1
2238272,nagueles,houses,278.0,470000,0,0,1
2238361,alenquer,plots,21160.0,1950000,1,0,0
2238363,alenquer,houses,462.0,500000,0,0,1
2242203,quinta da marinha,houses,634.0,5500000,1,0,0
2244652,nagueles,houses,278.0,470000,0,0,1
2245178,nagueles,houses,2448.0,395000,0,1,0
2245268,alenquer,houses,154.0,200000,0,0,1
2246979,alenquer,houses,250.0,275000,1,0,0
2247001,alenquer,houses,251.0,208000,0,0,1
2247096,nagueles,houses,278.0,495000,0,0,1
2249360,nagueles,houses,435.0,1349000,0,0,1
2249369,nagueles,houses,473.0,1600000,0,0,1
2249922,nagueles,houses,2448.0,395000,0,1,0
2255514,alenquer,houses,165.0,310000,1,0,0
2256065,nagueles,houses,2448.0,395000,0,1,0
2265297,nagueles,apartments,173.0,260000,0,1,0
2265341,nagueles,apartments,112.0,345000,0,0,1
2267030,nagueles,plots,1175.0,550000,0,0,1
2267374,alenquer,houses,251.0,208000,0,0,1
2268364,quinta da marinha,houses,503.0,5500000,0,0,1
2269250,quinta da marinha,houses,503.0,5500000,0,0,1
2270622,quinta da marinha,houses,300.0,1980000,0,0,1
2271300,nagueles,apartments,290.0,990000,0,0,1
2271837,alenquer,apartments,272.0,230000,0,0,1
2272565,quinta da marinha,houses,390.0,1980000,0,0,1
2276081,alenquer,houses,75.0,0,0,1,0
2276101,alenquer,houses,112.0,249000,1,0,0
2277634,alenquer,houses,112.0,249000,1,0,0
2277678,alenquer,houses,190.0,195400,0,0,1
2289898,nagueles,houses,241.0,450000,0,0,1
2290035,golden mile,houses,599.46,3850000,1,0,0
2292600,nagueles,houses,551.0,3150000,0,0,1
2292618,nagueles,houses,241.0,450000,0,0,1
2299221,quinta da marinha,houses,620.0,0,0,1,0
2299249,quinta da marinha,houses,315.0,1750000,0,0,1
2299284,quinta da marinha,houses,1975.0,0,0,1,0
2299293,quinta da marinha,houses,119.0,650000,0,0,1
2299297,quinta da marinha,houses,371.0,2150000,0,0,1
2299300,quinta da marinha,houses,215.0,1400000,1,0,0
2299310,quinta da marinha,houses,470.0,2500000,0,0,1
2299751,alenquer,houses,157.0,126100,1,0,0
2299941,nagueles,houses,2448.0,395000,0,1,0
2300016,nagueles,houses,144.0,450000,0,0,1
2300114,nagueles,houses,278.0,470000,0,0,1
2308134,quinta da marinha,houses,300.0,1980000,0,0,1
2308604,quinta da marinha,houses,300.0,1980000,0,0,1
2309946,nagueles,houses,241.0,450000,0,0,1
2312066,nagueles,houses,241.0,450000,0,0,1
2312540,quinta da marinha,houses,334.0,1980000,0,0,1
2315484,nagueles,houses,241.0,450000,0,0,1
2318355,golden mile,houses,268.0,1295000,0,0,1
2321117,nagueles,houses,190.0,700000,1,0,0
2321158,nagueles,houses,360.0,1990000,1,0,0
2321362,quinta da marinha,houses,750.0,2000000,0,0,1
2322159,alenquer,houses,282.0,700000,1,0,0
2322997,quinta da marinha,houses,750.0,2000000,0,0,1
2327140,nagueles,houses,302.0,385000,0,1,0
2327195,nagueles,houses,268.0,1295000,1,0,0
2331851,alenquer,houses,462.0,500000,0,0,1
2332678,alenquer,houses,462.0,500000,0,0,1
2335383,alenquer,houses,193.0,245000,1,0,0
2337664,nagueles,houses,267.0,495000,0,1,0
2338831,alenquer,houses,426.0,500000,0,0,1
2339231,nagueles,apartments,133.0,220000,0,1,0
2358262,alenquer,plots,39200.0,199900,0,1,0
2358358,alenquer,houses,275.0,425000,0,0,1
2358731,nagueles,houses,150.0,262500,0,1,0
2358786,nagueles,apartments,130.0,395000,0,0,1
2358848,nagueles,houses,400.0,1500000,0,0,1
2362898,nagueles,houses,150.0,258000,0,1,0
2363028,nagueles,houses,242.0,385000,0,0,1
2364855,nagueles,houses,150.0,258000,0,1,0
2364971,nagueles,houses,590.0,790000,0,0,1
2368461,nagueles,apartments,83.0,272000,0,0,1
2368464,nagueles,houses,149.0,385000,0,0,1
2368513,nagueles,houses,400.0,1295000,0,1,0
2368542,nagueles,apartments,130.0,295000,0,0,1
2370090,nagueles,houses,150.0,258000,0,1,0
2370095,nagueles,apartments,83.0,272000,0,0,1
2370112,nagueles,houses,149.0,385000,0,0,1
2370114,nagueles,apartments,130.0,295000,0,0,1
2370149,nagueles,houses,400.0,1295000,0,1,0
2371037,nagueles,apartments,142.0,299000,0,0,1
2371239,quinta da marinha,houses,264.0,880000,0,0,1
2372152,quinta da marinha,houses,264.0,880000,0,0,1
2374152,nagueles,apartments,83.0,272000,0,0,1
2374173,nagueles,houses,149.0,385000,0,0,1
2377674,alenquer,houses,200.0,210000,1,0,0
2377675,alenquer,houses,210.0,215000,0,0,1
2377692,alenquer,houses,268.0,208000,1,0,0
2378390,quinta da marinha,houses,415.0,2249000,0,0,1
2379404,nagueles,plots,3640.0,3640000,0,0,1
2380940,quinta da marinha,houses,415.0,2249000,0,0,1
2380983,alenquer,houses,81.0,48000,0,0,1
2385981,nagueles,houses,126.0,330000,0,0,1
2389754,nagueles,houses,400.0,1295000,0,1,0
2391890,nagueles,houses,110.0,2950000,1,0,0
2391903,nagueles,houses,558.0,2300000,0,0,1
2392198,nagueles,apartments,60.0,225000,0,0,1
2392513,nagueles,houses,552.0,4400000,1,0,0
2400296,nagueles,houses,531.0,1980000,0,0,1
2400847,nagueles,houses,400.0,1295000,0,1,0
2401055,nagueles,houses,450.0,1850000,0,0,1
2401139,nagueles,houses,509.0,1900000,0,0,1
2401214,nagueles,houses,275.0,1950000,0,0,1
2401244,nagueles,houses,360.0,1990000,1,0,0
2403289,nagueles,apartments,60.0,225000,0,0,1
2404896,nagueles,houses,278.0,470000,0,0,1
2406441,alenquer,houses,205.0,163000,0,1,0
2406445,alenquer,houses,72.0,52000,0,0,1
2406882,nagueles,apartments,60.0,225000,0,0,1
2407946,quinta da marinha,houses,125.0,500000,0,0,1
2407959,nagueles,houses,411.0,1750000,0,0,1
2423661,alenquer,houses,313.0,249000,0,0,1
2425004,nagueles,apartments,60.0,225000,0,0,1
2425231,nagueles,houses,268.0,1295000,1,0,0
2427495,nagueles,houses,450.0,2500000,1,0,0
2428937,nagueles,houses,450.0,2500000,1,0,0
2430222,nagueles,apartments,156.0,347300,0,0,1
2430275,nagueles,apartments,159.0,470000,0,0,1
2430320,nagueles,apartments,180.0,1195000,1,0,0
2431255,nagueles,houses,450.0,2500000,1,0,0
2431259,nagueles,apartments,110.0,272000,0,0,1
2431774,alenquer,houses,180.0,350000,1,0,0
2433564,nagueles,apartments,180.0,1195000,1,0,0
2433568,nagueles,houses,450.0,2500000,1,0,0
2438720,nagueles,apartments,159.0,470000,0,0,1
2438730,nagueles,apartments,180.0,1195000,1,0,0
2440728,nagueles,apartments,159.0,470000,0,0,1
2441414,nagueles,houses,450.0,2500000,1,0,0
2441443,nagueles,apartments,180.0,1195000,1,0,0
2443288,nagueles,apartments,159.0,470000,0,0,1
2444891,quinta da marinha,houses,246.1,940000,0,0,1
2461588,golden mile,apartments,260.0,0,0,1,0
2468017,quinta da marinha,houses,118.0,650000,0,0,1
2469267,alenquer,houses,333.0,169000,0,0,1
2469909,quinta da marinha,houses,5812.0,3642424,0,1,0
2481311,alenquer,houses,102300.0,220000,0,1,0
2485479,quinta da marinha,houses,216.0,880000,0,0,1
2486584,nagueles,apartments,124.0,194000,0,1,0
2489885,quinta da marinha,houses,216.0,880000,0,0,1
2493365,quinta da marinha,apartments,310.0,0,0,1,0
2496394,golden mile,apartments,366.0,1800000,1,0,0
2498477,nagueles,apartments,82.0,175000,0,1,0
2498581,nagueles,apartments,115.0,335000,0,0,1
2498628,nagueles,apartments,150.0,463000,0,0,1
2498719,nagueles,houses,400.0,1295000,0,1,0
2502013,alenquer,apartments,190.0,195000,0,0,1
2506018,nagueles,apartments,82.0,175000,0,1,0
2506105,nagueles,apartments,150.0,463000,0,0,1
2509340,alenquer,houses,574.0,749000,0,1,0
2510130,nagueles,houses,640.0,5500000,1,0,0
2511801,alenquer,houses,175.0,490000,1,0,0
2511917,nagueles,apartments,150.0,463000,0,0,1
2514520,nagueles,houses,640.0,5500000,1,0,0
2517299,alenquer,houses,133.0,119900,0,0,1
2517304,alenquer,houses,190.0,195000,0,0,1
2519260,quinta da marinha,houses,330.0,2800000,0,0,1
2523311,quinta da marinha,houses,330.0,2800000,0,0,1
2525752,quinta da marinha,houses,330.0,2800000,0,0,1
2545696,alenquer,houses,301.0,55000,0,1,0
2545704,alenquer,houses,141.0,50000,0,1,0
2545707,alenquer,houses,260.0,199000,0,0,1
2545736,alenquer,houses,368.0,185000,0,0,1
2545760,alenquer,houses,288.0,181900,0,1,0
2545765,alenquer,houses,210.0,190000,0,0,1
2545789,alenquer,houses,118.0,125000,1,0,0
2545799,alenquer,houses,52.0,40000,0,1,0
2545808,alenquer,houses,154.0,200000,0,0,1
2545822,alenquer,houses,157.0,147000,1,0,0
2545864,alenquer,houses,95.0,98000,1,0,0
2545877,alenquer,houses,65.0,37000,0,1,0
2545897,alenquer,houses,100.0,36500,0,1,0
2545910,alenquer,houses,60.0,157500,1,0,0
2545915,alenquer,houses,70.0,50000,0,0,1
2545926,alenquer,houses,109.0,31500,0,1,0
2545934,alenquer,houses,81.0,68900,1,0,0
2545940,alenquer,houses,184.0,165000,0,0,1
2545948,alenquer,houses,294.0,199000,0,1,0
2545950,alenquer,houses,95.0,84000,1,0,0
2545973,alenquer,houses,66.0,63000,1,0,0
2545975,alenquer,houses,62.0,35000,0,0,1
2545977,alenquer,houses,260.0,199000,0,0,1
2546019,alenquer,houses,51.0,38500,0,0,1
2546033,alenquer,houses,153.0,88000,0,1,0
2546132,alenquer,houses,162.0,35000,0,1,0
2546144,alenquer,houses,112.0,49900,0,1,0
2546145,alenquer,houses,98.0,42500,0,1,0
2546171,alenquer,houses,189.0,95000,0,1,0
2546175,alenquer,houses,120.0,40000,1,0,0
2546183,alenquer,houses,152.0,135000,0,0,1
2546200,alenquer,houses,141.0,165000,1,0,0
2546211,alenquer,houses,216.0,169900,0,0,1
2546220,alenquer,houses,187.0,106000,0,1,0
2546251,alenquer,houses,84.0,70000,0,0,1
2546256,alenquer,houses,236.0,185000,1,0,0
2546261,alenquer,houses,46.0,55000,0,0,1
2546277,alenquer,houses,98.0,39900,0,1,0
2546285,alenquer,houses,200.0,144000,0,0,1
2546311,alenquer,houses,248.0,180000,0,0,1
2546314,alenquer,houses,82.0,41500,0,1,0
2546317,alenquer,houses,100.0,54000,0,0,1
2546331,alenquer,houses,260.0,125000,0,0,1
2546563,alenquer,houses,478.0,179500,0,0,1
2546568,alenquer,houses,129.0,27500,0,1,0
2546589,alenquer,houses,158.0,18500,0,1,0
2546606,alenquer,houses,120.0,34000,0,0,1
2546616,alenquer,houses,67.0,34000,0,1,0
2546620,alenquer,houses,331.0,130000,0,1,0
2546636,alenquer,houses,70.0,34900,0,1,0
2546638,alenquer,houses,80.0,67000,0,0,1
2546641,alenquer,houses,193.0,130000,0,1,0
2546652,alenquer,houses,131.0,90000,0,0,1
2546655,alenquer,houses,315.0,60000,0,1,0
2546660,alenquer,houses,160.0,59000,1,0,0
2546661,alenquer,houses,268.0,90000,0,1,0
2546673,alenquer,houses,66.0,46500,0,0,1
2546703,alenquer,houses,134.0,123500,0,0,1
2546706,alenquer,houses,64.0,31000,0,1,0
2546763,alenquer,houses,191.0,89900,0,1,0
2546775,alenquer,houses,310.0,60000,0,1,0
2546810,alenquer,houses,55.0,31000,0,1,0
2546819,alenquer,houses,108.0,60000,1,0,0
2546825,alenquer,houses,51.0,20000,0,1,0
2546830,alenquer,houses,237.0,37000,0,1,0
2546837,alenquer,houses,100.0,80000,1,0,0
2546853,alenquer,houses,121.0,7000,0,1,0
2546863,alenquer,houses,103.0,17500,0,1,0
2557327,golden mile,apartments,163.0,640000,0,0,1
2635910,nagueles,houses,190.0,330000,0,1,0
2640834,nagueles,houses,190.0,330000,0,1,0
2641684,quinta da marinha,houses,250.0,1490000,0,0,1
2642935,alenquer,houses,210.0,190000,0,0,1
2642936,alenquer,houses,216.0,169900,0,0,1
2643240,nagueles,apartments,123.0,370000,1,0,0
2643259,nagueles,houses,200.0,415000,0,0,1
2644246,quinta da marinha,apartments,192.0,1295000,0,0,1
2644364,quinta da marinha,apartments,192.0,995000,0,0,1
2644443,quinta da marinha,apartments,197.0,1125000,0,0,1
2644772,quinta da marinha,houses,950.0,4900000,0,0,1
2644787,quinta da marinha,houses,215.0,1399000,1,0,0
2644857,quinta da marinha,houses,118.0,650000,0,0,1
2644897,quinta da marinha,houses,246.0,940000,0,0,1
2644900,quinta da marinha,houses,310.0,1500000,0,0,1
2646046,quinta da marinha,apartments,192.0,1295000,0,0,1
2646258,quinta da marinha,apartments,192.0,995000,0,0,1
2646618,quinta da marinha,houses,950.0,4900000,0,0,1
2646672,quinta da marinha,houses,215.0,1399000,1,0,0
2646730,quinta da marinha,houses,246.0,940000,0,0,1
2646761,quinta da marinha,houses,310.0,1500000,0,0,1
2647133,nagueles,houses,190.0,330000,0,1,0
2684759,nagueles,apartments,179.0,455000,0,0,1
2685959,quinta da marinha,apartments,192.0,1245000,0,0,1
2685967,quinta da marinha,apartments,196.0,1295000,0,0,1
2686257,quinta da marinha,houses,250.0,1490000,0,0,1
2686688,quinta da marinha,apartments,192.0,1245000,0,0,1
2686690,quinta da marinha,apartments,196.0,1295000,0,0,1
2687203,quinta da marinha,houses,250.0,1490000,0,0,1
2687481,quinta da marinha,houses,118.0,650000,0,0,1
2687909,nagueles,houses,204.0,498000,0,0,1
2691241,alenquer,houses,150.0,72500,0,0,1
2691426,alenquer,apartments,69.0,72500,0,0,1
2691475,alenquer,houses,200.0,135000,0,0,1
2691489,alenquer,plots,3911.0,195000,0,0,1
2691508,alenquer,houses,120.0,199000,1,0,0
2691512,alenquer,apartments,77.0,67000,0,0,1
2691524,alenquer,plots,10080.0,59900,0,1,0
2691525,alenquer,plots,1894.0,50000,0,1,0
2691526,alenquer,plots,6080.0,70000,0,1,0
2691838,alenquer,apartments,98.0,115000,1,0,0
2691980,alenquer,plots,17000.0,150000,0,1,0
2691990,alenquer,houses,114.0,60000,0,1,0
2691991,alenquer,houses,57.0,100000,1,0,0
2692163,alenquer,apartments,100.0,110000,1,0,0
2692166,alenquer,houses,104.0,89500,1,0,0
2692323,alenquer,houses,14000.0,89000,0,1,0
2692501,alenquer,houses,178.0,79000,0,1,0
2692502,alenquer,houses,170.0,150000,0,0,1
2692503,alenquer,houses,170.0,130000,0,1,0
2692504,alenquer,houses,170.0,150000,0,0,1
2692589,alenquer,apartments,89.0,70900,0,0,1
2692607,alenquer,houses,150.0,159500,1,0,0
2692621,alenquer,apartments,60.0,55000,0,0,1
2692624,alenquer,houses,130.0,72500,0,0,1
2692687,alenquer,houses,54.0,69000,1,0,0
2692691,alenquer,houses,178.0,131500,0,1,0
2692747,alenquer,houses,200.0,199000,1,0,0
2692770,alenquer,apartments,99.0,85000,0,0,1
2692885,alenquer,apartments,79.0,55000,0,0,1
2693171,alenquer,houses,114.0,92500,0,0,1
2693213,alenquer,apartments,86.0,73500,0,0,1
2693232,alenquer,houses,108.0,75000,1,0,0
2693312,alenquer,houses,123.0,95000,0,0,1
2693446,alenquer,plots,798.0,66000,0,0,1
2693459,alenquer,houses,160.0,59000,1,0,0
2693708,alenquer,plots,730.0,66000,0,0,1
2693739,alenquer,houses,250.0,159900,0,0,1
2693840,alenquer,apartments,84.0,77000,1,0,0
2693915,alenquer,houses,264.0,62000,0,1,0
2693932,alenquer,plots,670.0,66000,0,0,1
2694077,alenquer,plots,499.0,66000,0,0,1
2694149,alenquer,houses,125.0,143000,0,0,1
2694164,alenquer,houses,285.0,54500,0,1,0
2694238,alenquer,plots,454.0,131500,0,0,1
2694345,alenquer,houses,128.0,59900,1,0,0
2694347,alenquer,houses,110.0,56000,0,1,0
2694363,alenquer,houses,100.0,59900,0,0,1
2694514,alenquer,houses,125.0,79000,0,1,0
2694556,alenquer,apartments,120.0,103000,1,0,0
2694585,alenquer,houses,246.0,59000,0,1,0
2694755,alenquer,apartments,64.0,63800,0,0,1
2694786,alenquer,houses,140.0,148000,0,0,1
2694853,alenquer,houses,134.0,130000,0,0,1
2694864,alenquer,houses,100.0,81500,1,0,0
2694952,alenquer,houses,297.0,149900,0,1,0
2695099,alenquer,houses,48.0,52000,1,0,0
2695101,alenquer,houses,152.0,50000,0,1,0
2695103,alenquer,houses,108.0,60000,1,0,0
2695106,alenquer,houses,269.0,85000,0,1,0
2695222,alenquer,apartments,87.0,53000,0,1,0
2695337,alenquer,houses,471.0,75000,0,1,0
2695500,alenquer,apartments,73.0,52800,0,0,1
2695641,alenquer,apartments,100.0,105250,1,0,0
2695755,alenquer,houses,116.0,99999,0,0,1
2695789,alenquer,houses,126.0,168500,1,0,0
2695790,alenquer,houses,110.0,99500,0,1,0
2695791,alenquer,houses,106.0,84900,1,0,0
2695907,alenquer,houses,56.0,56000,0,0,1
2695934,alenquer,plots,400.0,68000,0,1,0
2696035,alenquer,houses,478.0,179000,0,0,1
2696097,alenquer,houses,56.0,56000,0,0,1
2696159,alenquer,houses,150.0,125000,1,0,0
2696297,alenquer,houses,80.0,71150,1,0,0
2696334,alenquer,houses,174.0,179000,0,0,1
2696590,alenquer,plots,43200.0,58500,0,1,0
2696681,alenquer,houses,178.0,130500,0,1,0
2697191,alenquer,apartments,115.0,93600,0,0,1
2697286,alenquer,houses,167.0,130000,0,0,1
2697292,alenquer,houses,167.0,150000,0,0,1
2697326,alenquer,apartments,80.0,70000,0,0,1
2697840,alenquer,apartments,99.0,82000,0,0,1
2698074,alenquer,houses,395.0,175000,0,0,1
2698186,alenquer,houses,157.0,135000,1,0,0
2698659,alenquer,apartments,95.0,53000,0,0,1
2700334,alenquer,houses,54.0,110000,1,0,0
2701177,alenquer,apartments,105.0,87900,0,0,1
2701250,alenquer,apartments,72.0,80000,1,0,0
2701969,alenquer,houses,139.0,130900,0,0,1
2702153,alenquer,houses,126.0,140000,1,0,0
2704564,alenquer,houses,98.0,77100,0,0,1
2704909,alenquer,houses,150.0,149000,1,0,0
2705102,alenquer,houses,170.0,194900,0,0,1
2705219,alenquer,houses,350.0,131000,0,1,0
2705347,alenquer,houses,180.0,117987,0,1,0
2705660,alenquer,houses,200.0,75000,0,1,0
2706502,alenquer,apartments,80.0,71000,0,0,1
2706504,alenquer,houses,163.0,67000,0,1,0
2706514,alenquer,apartments,88.0,73500,0,0,1
2706623,alenquer,houses,131.0,90000,0,0,1
2706789,alenquer,houses,315.0,60000,0,1,0
2706865,alenquer,apartments,88.0,70900,0,0,1
2706873,alenquer,apartments,81.0,71000,0,0,1
2707089,alenquer,apartments,100.0,79800,0,0,1
2707094,alenquer,apartments,100.0,78200,0,0,1
2707156,alenquer,plots,335.0,61000,0,0,1
2707364,alenquer,houses,170.0,194900,0,0,1
2707494,alenquer,apartments,123.0,93600,0,0,1
2707527,alenquer,plots,1321.0,167000,0,0,1
2707606,alenquer,apartments,85.0,52000,0,1,0
2707612,alenquer,plots,180.0,90000,0,0,1
2707772,alenquer,houses,112.0,115600,1,0,0
2707809,alenquer,apartments,86.0,76000,0,0,1
2707822,alenquer,houses,155.0,158000,0,0,1
2707828,alenquer,apartments,79.0,55000,0,0,1
2707834,alenquer,houses,141.0,149800,1,0,0
2707876,alenquer,apartments,103.0,72500,0,0,1
2707907,alenquer,apartments,98.0,82000,0,0,1
2708205,alenquer,houses,123.0,57000,0,1,0
2708485,alenquer,houses,77.0,132000,1,0,0
2708610,alenquer,houses,115.0,148000,1,0,0
2708694,alenquer,houses,108.0,115000,1,0,0
2708723,alenquer,houses,94.0,79000,0,0,1
2708866,alenquer,houses,450.0,330000,0,0,1
2708894,alenquer,houses,190.0,195400,0,0,1
2708976,alenquer,apartments,107.0,71000,0,0,1
2709400,alenquer,apartments,95.0,59000,0,0,1
2709464,alenquer,houses,234.0,149000,0,0,1
2709481,alenquer,apartments,100.0,73500,0,0,1
2709542,alenquer,houses,95.0,72000,0,0,1
2709600,alenquer,houses,142.0,72000,0,1,0
2709612,alenquer,houses,234.0,157000,0,0,1
2709618,alenquer,apartments,95.0,59000,0,0,1
2709621,alenquer,houses,95.0,72000,0,0,1
2709690,alenquer,houses,264.0,62000,0,1,0
2709982,alenquer,houses,231.0,112000,0,1,0
2710095,alenquer,houses,180.0,163000,0,0,1
2710173,alenquer,apartments,79.0,55000,0,0,1
2710177,alenquer,houses,94.0,79000,0,0,1
2710315,alenquer,houses,335.0,195000,0,0,1
2710573,alenquer,plots,178.0,131500,1,0,0
2710916,alenquer,apartments,4300.0,180000,0,1,0
2710929,alenquer,apartments,108.0,85000,1,0,0
2710942,alenquer,apartments,123.0,110000,0,0,1
2710984,alenquer,plots,235.0,97000,0,0,1
2711000,alenquer,apartments,92.0,68000,0,0,1
2711001,alenquer,apartments,123.0,110000,0,0,1
2711084,alenquer,houses,116.0,75000,0,0,1
2711142,alenquer,apartments,150.0,110500,0,0,1
2711172,alenquer,apartments,92.0,79000,0,0,1
2711488,alenquer,plots,262.0,101000,0,0,1
2711525,alenquer,houses,494.0,150000,0,1,0
2712000,alenquer,houses,94.0,79000,0,0,1
2712029,alenquer,plots,43200.0,59000,0,1,0
2712090,alenquer,plots,454.0,131500,0,0,1
2712237,alenquer,apartments,96.0,68400,0,0,1
2712856,alenquer,plots,178.0,131500,1,0,0
2712903,alenquer,houses,350.0,128500,0,1,0
2712904,alenquer,apartments,96.0,66000,0,1,0
2712998,alenquer,apartments,84.0,58000,0,0,1
2713000,alenquer,plots,220.0,163000,1,0,0
2713043,alenquer,plots,178.0,131500,1,0,0
2713051,alenquer,apartments,110.0,61500,0,0,1
2713128,alenquer,apartments,112.0,62000,0,0,1
2713139,alenquer,apartments,101.0,61000,0,0,1
2713185,alenquer,houses,100.0,84000,1,0,0
2713187,alenquer,houses,122.0,84000,0,0,1
2713197,alenquer,apartments,101.0,65000,0,0,1
2713204,alenquer,apartments,91.0,95000,0,0,1
2713239,alenquer,plots,178.0,131500,1,0,0
2713276,alenquer,apartments,110.0,61500,0,0,1
2713389,nagueles,houses,428.0,1295000,0,0,1
2713492,alenquer,plots,8640.0,59000,0,0,1
2713495,alenquer,plots,565.0,50000,0,1,0
2713530,alenquer,plots,8250.0,65000,0,0,1
2713659,alenquer,plots,504.0,75000,0,0,1
2713732,alenquer,plots,750.0,144000,1,0,0
2713774,alenquer,houses,104.0,52000,0,1,0
2714071,alenquer,plots,189.0,100000,0,0,1
2714184,alenquer,plots,1000.0,120000,0,0,1
2714251,alenquer,apartments,109.0,55000,0,0,1
2714312,alenquer,apartments,109.0,55000,0,0,1
2714337,alenquer,plots,1140.0,70000,0,1,0
2714358,alenquer,houses,116.0,79000,0,0,1
2714416,alenquer,plots,180.0,93000,0,0,1
2714420,alenquer,plots,180.0,93000,0,0,1
2714424,alenquer,plots,400.0,95000,0,0,1
2714690,alenquer,plots,2840.0,53000,0,1,0
2715028,quinta da marinha,houses,216.0,880000,0,0,1
2715103,quinta da marinha,houses,500.0,1980000,0,1,0
2715306,alenquer,apartments,94.0,110000,1,0,0
2718578,quinta da marinha,houses,216.0,880000,0,0,1
2720677,nagueles,houses,360.0,465000,0,1,0
2720703,nagueles,houses,428.0,1295000,0,0,1
2720709,nagueles,apartments,115.0,196000,0,1,0
2723135,nagueles,apartments,115.0,196000,0,1,0
2723186,nagueles,houses,428.0,1295000,0,0,1
2723892,nagueles,houses,280.0,395000,0,0,1
2725058,quinta da marinha,apartments,197.0,1125000,0,0,1
2725704,nagueles,houses,280.0,395000,0,0,1
2726091,nagueles,houses,280.0,395000,0,0,1
2728141,nagueles,apartments,115.0,196000,0,1,0
2728228,nagueles,houses,280.0,395000,0,0,1
2728237,nagueles,houses,360.0,465000,0,1,0
2728286,nagueles,houses,428.0,1295000,0,0,1
2729285,quinta da marinha,houses,400.0,0,0,1,0
2729554,alenquer,houses,333.0,169000,0,0,1
2729673,quinta da marinha,apartments,2669.0,2347260,0,0,1
2729835,quinta da marinha,houses,400.0,2100000,0,0,1
2732812,nagueles,houses,428.0,1295000,0,0,1
2733314,alenquer,apartments,106.0,84900,0,0,1
2733445,alenquer,houses,314.0,750000,1,0,0
2735459,quinta da marinha,houses,91.0,478000,0,0,1
2735584,quinta da marinha,houses,91.0,478000,0,0,1
2735615,alenquer,houses,242.0,130900,0,0,1
2746723,nagueles,houses,241.0,450000,0,0,1
2752582,nagueles,houses,241.0,450000,0,0,1
2756621,nagueles,houses,241.0,450000,0,0,1
2757041,alenquer,houses,70.0,26650,0,1,0
2759579,golden mile,houses,400.0,2500000,0,0,1
2759975,alenquer,houses,144.0,170000,1,0,0
2761244,nagueles,houses,620.0,1100000,0,0,1
2761377,nagueles,houses,620.0,1100000,0,0,1
2763309,alenquer,houses,150.0,72500,0,0,1
2765271,alenquer,houses,133.0,119900,0,0,1
2777232,golden mile,apartments,161.0,1950000,1,0,0
2777657,nagueles,houses,620.0,1100000,0,0,1
2778266,golden mile,houses,192.0,1995000,1,0,0
2782562,alenquer,houses,335.0,215000,0,0,1
2782577,alenquer,houses,430.0,500000,0,0,1
2785734,nagueles,houses,304.0,530000,0,1,0
2786817,nagueles,apartments,87.0,280000,0,0,1
2786818,nagueles,houses,637.0,1595000,0,0,1
2789499,nagueles,houses,304.0,530000,0,1,0
2791092,nagueles,houses,304.0,530000,0,1,0
2791825,nagueles,houses,400.0,2500000,1,0,0
2791827,golden mile,apartments,161.0,2100000,1,0,0
2797490,nagueles,houses,284.0,469000,0,1,0
2797843,nagueles,houses,428.0,1295000,0,0,1
2798081,nagueles,houses,284.0,469000,0,1,0
2799520,alenquer,houses,130.0,72500,0,0,1
2802456,alenquer,houses,120.0,39000,1,0,0
2807772,alenquer,houses,355.0,350000,0,1,0
2812315,alenquer,houses,170.0,351000,1,0,0
2812623,alenquer,houses,170.0,351000,1,0,0
2816131,quinta da marinha,houses,125.0,750000,1,0,0
2817654,quinta da marinha,houses,556.0,0,0,1,0
2818913,alenquer,apartments,112.0,62300,0,0,1
2820153,quinta da marinha,houses,248.0,1900000,1,0,0
2820527,quinta da marinha,houses,125.0,750000,1,0,0
2820531,quinta da marinha,houses,90.0,500000,0,0,1
