id,location,type,title,features,pool,sea view,garage
2818913,alenquer,apartment,"alenquer apartment for sale  62,300",emissions rating  awaiting details  energy consumption rating  e,0,0,0
2820153,quinta da marinha,quinta,apartamento bem localizado t4 quinta da marinha cascais,none,0,0,0
2820527,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,none,0,0,0
2820531,quinta da marinha,quinta,casa de luxo v1 cascais - quinta da marinha,none,0,0,0
2821887,quinta da marinha,quinta,apartamento bem localizado t4 quinta da marinha cascais,"comercializado por: jll residencial

licença ami: 479

apartamento t4 com 250m², inserido condomínio privado de prestígio, com segurança 24h, jardins, piscina e ginásio. muito bem localizado, próximo de praias, bons acessos à auto estrada e marginal. composto por sala com acesso a terraço, cozinha, casa de banho social, 1 master suite, 1 suite, 2 quartos, casa de banho de apoio. arrecadação. 4 lugares de garagem.",0,0,1
2822044,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,"comercializado por: engel & volkers lisboa

licença ami: 8486

localizada na zona mais privilegiada de cascais, numa zona ideal para os amantes de golfe e do lazer, a apenas alguns quilómetros de lisboa e muito perto do centro de cascais, das praias e outras fácilidades, esta deliciosa casa de campo encontra-se perto do hotel quinta da marinha. a moradia, com uma ampla sala e 2 belíssimas suites, uma no primeiro andar e a outra no r/c, reúne as melhores condições para proporcionar uma agradável estada de férias ou para residência permanente.

o valor do condomínio inclui: gestão condomínio, 24 horas segurança, manutenção espaços públicos, jardinagem, acesso em condições especiais aos equipamentos

oferta na venda:

mobília

greenfee anual golfe qm

para investidores, garantido 4% de yield, com gestão incluída.

cascais - quinta da marinha: localização e arredores deste imóvel

bem no meio da natureza, entre a praia e a serra, situada na zona mais privilegiada de cascais, quinta da marinha, apenas a 24 km de lisboa, junto ao campo de golfe, centro hípico, clube naval, campo de ténis e paddel, no cenário perfeito para uma vida de luxo e conforto em plena natureza mas com todos os acessos a aeroporto internacional, desportos, zonas comerciais, com toda a segurança e comodidade.",0,0,0
2822045,quinta da marinha,quinta,casa de luxo v1 cascais - quinta da marinha,"comercializado por: engel & volkers lisboa

licença ami: 8486

localizada na zona mais privilegiada de cascais, numa zona ideal para os amantes de golfe e do lazer, a apenas alguns quilómetros de lisboa e muito perto do centro de cascais, das praias e outras fácilidades, esta deliciosa casa de campo encontra-se perto do hotel quinta da marinha. a moradia, com uma ampla sala e 1 belíssima suíte no primeiro andar, reúne as melhores condições para proporcionar uma agradável estada de férias ou para residência permanente.

o valor do condomínio inclui: gestão condomínio, 24 horas segurança, manutenção espaços públicos, jardinagem, acesso em condições especiais aos equipamentos

oferta na venda:

mobília

greenfee anual golfe qm

para investidores, garantido 4% de yield, com gestão incluída.

cascais - quinta da marinha: localização e arredores deste imóvel

bem no meio da natureza, entre a praia e a serra, situada na zona mais privilegiada de cascais, quinta da marinha, apenas a 24 km de lisboa, junto ao campo de golfe, centro hípico, clube naval, campo de ténis e paddel, no cenário perfeito para uma vida de luxo e conforto em plena natureza mas com todos os acessos a aeroporto internacional, desportos, zonas comerciais, com toda a segurança e comodidade.",0,0,0
2822065,alenquer,moradia,"moradia isolada, usada, para venda, alenquer - ribafria e pereiro de palhacana","moradia unifamiliar de tipologia t4, com 197 m2 de habitação, na urbanização moinho velho, em pereiro de palhacana, implantada em lote de 474 m2. a habitação distribui-se por 3 pisos: cave - para garagem. r/chão - com hall, cozinha, despensa, zona para tratamento de roupa, escritório, sala comum, casa de banho e varanda. 1º andar - hall, 3 quartos com roupeiro e 2 casas de banho. integra também piscina com cerca de 15 m2 e churrasqueira no  estrutura em betão armado, paredes em alvenaria de tijolo furado, cobertura em telha de barro vermelho e bons acabamentos nomeadamente vãos exteriores em alumínio lacado com vidro duplo e portadas, pavimento da cave, hall e sala em mosaico e dos quartos em flutuante, aquecimento central, porta blindada, sala com lareira com recuperador de calor, quartos com roupeiros, cozinha com placa, campânula e tampo da bancada em granito. o imóvel localiza-se junto à entrada sul do lugar de pereiro de palhacana, a 6km de sobral m. agraço, em frente à paragem da rn. existe facilidade de estacionamento no local.

    

comercialização: tgb - imobiliária    
ami: 6385
    
referência interna: 02018519",0,0,1
2843681,quinta da marinha,quinta,casa rústica na quinta da marinha,"1 quarto
                                , 2 casas de banho",0,0,0
2843683,quinta da marinha,quinta,casa rústica na quinta da marinha,"2 quartos
                                , 3 casas de banho",0,0,0
2847943,alenquer,villa,"alenquer villa for sale  152,000",plot size  348 m²  emissions rating  awaiting details  energy consumption rating  awaiting details,0,0,0
2848030,alenquer,villa,"alenquer villa for sale  79,000",new build    plot size  300 m²  emissions rating  awaiting details  energy consumption rating  awaiting details,0,0,0
2848031,alenquer,apartment,"alenquer apartment for sale  55,000",emissions rating  awaiting details  energy consumption rating  awaiting details,0,0,0
2848041,alenquer,villa,"alenquer villa for sale  500,000","plot size  26,020 m²  parking  garage, parking  emissions rating  awaiting details  energy consumption rating  awaiting details",0,0,1
2848070,alenquer,villa,"alenquer villa for sale  163,000","plot size  58,456 m²  emissions rating  awaiting details  energy consumption rating  awaiting details",0,0,0
2848823,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,none,0,0,0
2848826,quinta da marinha,quinta,casa v2 de luxo cascais - quinta da marinha,none,0,0,0
2848828,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,none,0,0,0
2848830,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,none,0,0,0
2851945,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,"comercializado por: engel & volkers lisboa

licença ami: 8486

localizada na zona mais privilegiada de cascais, numa zona ideal para os amantes de golfe e do lazer, a apenas alguns quilómetros de lisboa e muito perto do centro de cascais, das praias e outras fácilidades, esta deliciosa casa de campo encontra-se perto do hotel quinta da marinha. a moradia, com uma ampla sala e 2 belíssimas suites, uma no primeiro andar e a outra no r/c, reúne as melhores condições para proporcionar uma agradável estada de férias ou para residência permanente.

o valor do condomínio inclui: gestão condomínio, 24 horas segurança, manutenção espaços públicos, jardinagem, acesso em condições especiais aos equipamentos

oferta na venda:

mobília

greenfee anual golfe qm

para investidores, garantido 4% de yield, com gestão incluída.

cascais - quinta da marinha: localização e arredores deste imóvel

bem no meio da natureza, entre a praia e a serra, situada na zona mais privilegiada de cascais, quinta da marinha, apenas a 24 km de lisboa, junto ao campo de golfe, centro hípico, clube naval, campo de ténis e paddel, no cenário perfeito para uma vida de luxo e conforto em plena natureza mas com todos os acessos a aeroporto internacional, desportos, zonas comerciais, com toda a segurança e comodidade.",0,0,0
2851946,quinta da marinha,quinta,casa v2 de luxo cascais - quinta da marinha,"comercializado por: engel & volkers lisboa

licença ami: 8486

localizada na zona mais privilegiada de cascais, numa zona ideal para os amantes de golfe e do lazer, a apenas alguns quilómetros de lisboa e muito perto do centro de cascais, das praias e outras fácilidades, esta deliciosa casa de campo encontra-se perto do hotel quinta da marinha. a moradia, com uma ampla sala e 2 belíssimas suites, uma no primeiro andar e a outra no r/c, reúne as melhores condições para proporcionar uma agradável estada de férias ou para residência permanente.

o valor do condomínio inclui: gestão condomínio, 24 horas segurança, manutenção espaços públicos, jardinagem, acesso em condições especiais aos equipamentos

oferta na venda:

mobília

greenfee anual golfe qm

para investidores, garantido 4% de yield, com gestão incluída.

cascais - quinta da marinha: localização e arredores deste imóvel

bem no meio da natureza, entre a praia e a serra, situada na zona mais privilegiada de cascais, quinta da marinha, apenas a 24 km de lisboa, junto ao campo de golfe, centro hípico, clube naval, campo de ténis e paddel, no cenário perfeito para uma vida de luxo e conforto em plena natureza mas com todos os acessos a aeroporto internacional, desportos, zonas comerciais, com toda a segurança e comodidade.",0,0,0
2851947,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,"comercializado por: engel & volkers lisboa

licença ami: 8486

localizada na zona mais privilegiada de cascais, numa zona ideal para os amantes de golfe e do lazer, a apenas alguns quilómetros de lisboa e muito perto do centro de cascais, das praias e outras fácilidades, esta deliciosa casa de campo encontra-se perto do hotel quinta da marinha. a moradia, com uma ampla sala e 2 belíssimas suites, uma no primeiro andar e a outra no r/c, reúne as melhores condições para proporcionar uma agradável estada de férias ou para residência permanente.

o valor do condomínio inclui: gestão condomínio, 24 horas segurança, manutenção espaços públicos, jardinagem, acesso em condições especiais aos equipamentos

oferta na venda:

mobília

greenfee anual golfe qm

para investidores, garantido 4% de yield, com gestão incluída.

cascais - quinta da marinha: localização e arredores deste imóvel

bem no meio da natureza, entre a praia e a serra, situada na zona mais privilegiada de cascais, quinta da marinha, apenas a 24 km de lisboa, junto ao campo de golfe, centro hípico, clube naval, campo de ténis e paddel, no cenário perfeito para uma vida de luxo e conforto em plena natureza mas com todos os acessos a aeroporto internacional, desportos, zonas comerciais, com toda a segurança e comodidade.",0,0,0
2851948,quinta da marinha,quinta,casa de luxo v2 cascais - quinta da marinha,"comercializado por: engel & volkers lisboa

licença ami: 8486

localizada na zona mais privilegiada de cascais, numa zona ideal para os amantes de golfe e do lazer, a apenas alguns quilómetros de lisboa e muito perto do centro de cascais, das praias e outras fácilidades, esta deliciosa casa de campo encontra-se perto do hotel quinta da marinha. a moradia, com uma ampla sala e 2 belíssimas suites, uma no primeiro andar e a outra no r/c, reúne as melhores condições para proporcionar uma agradável estada de férias ou para residência permanente.

o valor do condomínio inclui: gestão condomínio, 24 horas segurança, manutenção espaços públicos, jardinagem, acesso em condições especiais aos equipamentos

oferta na venda:

mobília

greenfee anual golfe qm

para investidores, garantido 4% de yield, com gestão incluída.

cascais - quinta da marinha: localização e arredores deste imóvel

bem no meio da natureza, entre a praia e a serra, situada na zona mais privilegiada de cascais, quinta da marinha, apenas a 24 km de lisboa, junto ao campo de golfe, centro hipico, clube naval, campo de ténis e paddel, no cenário perfeito para uma vida de luxo e conforto em plena natureza mas com todos os acessos a aeroporto internacional, desportos, zonas comerciais, com toda a segurança e comodidade.",0,0,0
2854110,alenquer,moradia,"moradia - t3 - venda - aldeia galega da merceana e aldeia gavinha, alenquer","construção nova, garagem, jardim, terraço , varanda, lareira, campo, local sossegado, transporte público próximo",0,0,1
2857041,golden mile,penthouse,"penthouse for sale in marina mariola, marbella golden mile","bedrooms: 3
													, 
															bathrooms: 3
													, 
															m² built: 183
													, 
															pool: private
													, 
															garden: communal
													, 
															m² plot n/a
													, 
															garage: private
													,",1,0,1
2857496,quinta da marinha,quinta,apartamento t4 quinta da marinha,"divisõescasa(s) de banho 4 
lavabo 1 
sala(s) 1 
total quarto(s) 4 
zona envolventeespaços verdes  
auto-estrada  
transportes públicos  
escola  
hipermercado  
equipamentoselevador 2 
extraspiso 146 
conservação em uso 
áreasárea bruta 248.00 m²
área útil 248.00 m²
área de quarto 14.00 m²
área de quarto 13.50 m²
área de quarto 15.00 m²
área de quarto 27.00 m²
área de casa de banho 4.00 m²
área de sala 48.00 m²
infraestruturasgaragem 3",0,0,1
2858654,alenquer,villa,"alenquer villa for sale  160,000","plot size  4,400 m²  parking  garage, parking  emissions rating  awaiting details  energy consumption rating  awaiting details",0,0,1
2858955,alenquer,apartment,"alenquer apartment for sale  59,000",emissions rating  awaiting details  energy consumption rating  c,0,0,0
2861002,alenquer,moradia,"moradia isolada, usada, para venda, alenquer - ventosa","moradia de tipologia t4, implantada em lote com 2.000m2, em penuzinhos, ventosa, alenquer. a habitação distribui-se por 268m2, em 2 pisos. ao nível do r/c tem-se: hall, sala, cozinha, casa de máquinas, 2 casas de banho, circulação e varanda. no 1º andar existe mais um quarto, casa de banho e varanda. o imóvel situa-se entre a atalaia e a merceana. zona com acessos razoáveis e algum oferta de comércio local e serviços. a envolvente é composta por moradias dispersas ou agrupadas em pequenos aglomerados.

    

comercialização: tgb - imobiliária    
ami: 6385
    
referência interna: 02022543",0,0,0
2861028,alenquer,moradia,"moradia v3+1, nova, em ribafria/alenquer","comercializado por: alvarez marinho | engenharia e imobiliária

licença ami: 9369

ref.: 1820f-v3+1nmfinanciamento até 100%. moradia v3+1 nova composta por 3 pisos, no piso 0: hall de entrada, cozinha, instalação sanitária social e sala de estar com lareira; no piso 1: hall dos quartos, instalação sanitária social, 3 quartos, sendo um com varanda, sótão composto por sala ampla, parqueamento e arrecadação na cave. boas áreas, vãos exteriores em alumínio com vidro duplo, cozinha equipada com (placa, exaustor, forno) vista deslumbrante.",0,0,0
2861029,alenquer,moradia,"moradia v3+1, nova, em ribafria/alenquer","comercializado por: alvarez marinho | engenharia e imobiliária

licença ami: 9369

ref.: 1820e-v3+1nmfinanciamento até 100%. moradia v3+1 nova composta por 3 pisos, no piso 0: hall de entrada, cozinha, instalação sanitária social e sala de estar com lareira; no piso 1: hall dos quartos, instalação sanitária social, 3 quartos, sendo um com varanda, sótão composto por sala ampla, parqueamento e arrecadação na cave. boas áreas, vãos exteriores em alumínio com vidro duplo, cozinha equipada com (placa, exaustor, forno) vista deslumbrante. bem situado, em zona calma.",0,0,0
2861032,alenquer,moradia,"moradia v3, nova, em ribafria/alenquer","comercializado por: alvarez marinho | engenharia e imobiliária

licença ami: 9369

ref.: 1820a-v3nmfinanciamento até 100%. moradia v3 nova composta por 2 pisos, no piso 0: hall de entrada, cozinha, instalação sanitária social e sala de estar com lareira; no piso 1: hall dos quartos, instalação sanitária social, 3 quartos, sendo um com varanda, parqueamento e arrecadação na cave.boas áreas, vãos exteriores em alumínio com vidro duplo, cozinha equipada com (placa, exaustor, forno) vista deslumbrante. bem situado, em zona calma.",0,0,0
2861706,nagueles,house,3 bed  terraced townhouse for sale in nagüeles,orientation  south;  condition  good,0,0,0
2864551,nagueles,house,"4 bedroom, 4 bathroom townhouse for sale in la meridiana, nagueles, marbella","5-10 minutes to shops,  air conditioning hot/cold,  community garden,  community pool,  double glazing,  fireplace,  fitted kitchen,  fitted wardrobes,  large storeroom",1,0,0
2864615,alenquer,moradia,"moradia - t5 - venda - alenquer (santo estêvão e triana), alenquer","garagem, lareira, campo",0,0,1
2867193,nagueles,house,townhouse for sale in nagüeles,condition:  good,0,0,0
2867396,golden mile,penthouse,"penthouse for sale in marina mariola, marbella golden mile","bedrooms: 3
													, 
															bathrooms: 3
													, 
															m² built: 114
													, 
															pool: private
													, 
															garden: communal
													, 
															m² plot n/a
													, 
															garage: private
													,",1,0,1
2867848,alenquer,villa,"alenquer villa for sale  225,000",plot size  150 m²  other  double glazing  emissions rating  awaiting details  energy consumption rating  awaiting details,0,0,0
2867857,alenquer,house,"alenquer country house for sale  275,000","plot size  1,040 m²  parking  garage  other  double glazing  rooms  store room  outside  balcony  emissions rating  awaiting details  energy consumption rating  awaiting details",0,0,1
2867876,alenquer,villa,"alenquer villa for sale  130,900","plot size  60 m²  heating  fireplace  outside  barbecue, balcony  parking  garage  other  double glazing  rooms  store room  emissions rating  awaiting details  energy consumption rating  awaiting details",0,0,1
2867927,alenquer,villa,"alenquer villa for sale  199,000","plot size  350 m²  heating  fireplace  outside  barbecue, balcony  parking  garage  pool  pool  other  double glazing  emissions rating  awaiting details  energy consumption rating  awaiting details",1,0,1
2868007,alenquer,land,"alenquer land for sale  120,000","plot size  4,560 m²  emissions rating  awaiting details  energy consumption rating  awaiting details",0,0,0
2868023,alenquer,apartment,"alenquer apartment for sale  50,000",emissions rating  awaiting details  energy consumption rating  awaiting details,0,0,0
2868044,alenquer,apartment,"alenquer apartment for sale  75,000",outside  balcony  emissions rating  awaiting details  energy consumption rating  awaiting details,0,0,0
2868126,alenquer,house,"alenquer country house for sale  500,000","plot size  2,000 m²  heating  heating, fireplace  garden  garden  parking  garage  pool  pool  outside  balcony  emissions rating  awaiting details  energy consumption rating  awaiting details",1,0,1
2871289,alenquer,duplex,"t2 duplex com terraços e estacionamento,  centro de alenquer!","comercializado por: livredock - mediação imobiliária, lda

licença ami: 8794

 fantástico t2 duplex com terraços e estacionamento, no centro de alenquer! casa com boas áreas, em excelentes condições .localizada no centro de alenquer, dispõe de duas fantásticas varandas, cozinha equipada com placa e forno.. para mais informações contactar : rute ferreira em livredock.",0,0,0
2872327,nagueles,house,5 bed  semi detached townhouse for sale in nagüeles,"setting  close to port, close to town, close to schools, close to marina, urbanisation;  orientation  south;  condition  good, recently refurbished;  pool  communal;  climate control  air conditioning, central heating, fireplace;  views  sea, mountain;  features  covered terrace, fitted wardrobes, private terrace, solarium, satellite tv, adsl / wifi, paddle tennis, guest apartment, guest house, storage room, utility room, ensuite bathroom, marble flooring, barbeque, double glazing, near mosque, basement;  furniture  fully furnished;  kitchen  fully fitted;  garden  communal;  security  gated complex, safe;  parking  underground, garage, covered, communal, private;  utilities  electricity;  category  bargain, holiday homes, investment, reduced, resale, contemporary",1,0,1
2872380,nagueles,villa,5 bed  detached villa for sale in nagüeles,"setting  close to port, close to shops, close to sea, close to town, close to schools, close to forest, close to marina, urbanisation;  orientation  south, south west;  condition  good, recently refurbished;  pool  private;  climate control  air conditioning;  views  garden, pool;  features  covered terrace, private terrace, utility room, ensuite bathroom, marble flooring, double glazing;  furniture  part furnished;  kitchen  fully fitted;  garden  private;  parking  covered, open;  utilities  electricity;  category  resale",1,0,0
2872869,quinta da marinha,moradia,excelente moradia v5 1 com jardim e piscina na quinta da marinha,"900 m² de superfície habitável
                                , 7 casas de banho
                                , 2450 m² de terreno
                                , 6 quartos",0,0,0
2874900,nagueles,house,townhouse for sale in nagüeles,"climate:  air conditioning, central heating, fireplace, features:  covered terrace, fitted wardrobes, private terrace, solarium, satellite tv, adsl / wifi, paddle tennis, guest apartment, guest house, storage room, utility room, ensuite bathroom, marble flooring, barbeque, double glazing, near mosque, {lng_feature_features_basement}, garden:  communal, orientation:  south, pool:  communal, setting:  close to port, close to town, close to schools, close to marina, urbanisation",1,0,0
2874919,nagueles,villa,villa for sale in nagüeles,"climate:  air conditioning, features:  covered terrace, private terrace, utility room, ensuite bathroom, marble flooring, double glazing, garden:  private, orientation:  south, south west, pool:  private, view:  garden, pool",1,0,0
2878338,quinta da marinha,quinta,impressionante apartamento t4 na quinta da marinha,"248 m² de superfície habitável
                                , 4 quartos
                                , 4 casas de banho",0,0,0
2882081,alenquer,moradia,"moradia t2, com logradouro e vários anexos, perto de alenquer",none,0,0,0
2882083,alenquer,moradia,"moradia com logradouro, perto de alenquer. (oferta 5 dias de férias)",none,0,0,0
2882084,alenquer,moradia,moradia t3 - condomínio quinta do sol -  albarróis -  alenquer,"acessibilidade a pessoas com mobilidade condicionada,  aquecimento central,  condomínio fechado,  jardim,  piscina,  varanda,  vista de campo/serra,  vista de rio",0,0,0
2882086,alenquer,moradia,moradia t5 nova - imóvel de banco - 100% financiamento - alenquer,"alarme,  gás canalizado,  imóvel de banco,  lareira,  suite,  varanda,  vista de campo/serra",0,0,0
2882091,alenquer,moradia,"moradia t2, com 3 pisos, perto de abrigada, alenquer. excelente localização.",none,0,0,0
2884887,nagueles,villa,5 dormitorio villa en venta en nagüeles,"características generales categoría: reventa estado: buen, renovado recientemente orientación: sur, suroeste posición: cerca de colegios, cerca de cuidad, cerca de los bosques, cerca de marina, cerca de puerto, cerca de tiendas, cerca del mar, urbanización------  otras características aparcamiento: cubierto, libre jardin: privado piscina: privado vistas: jardín, piscina------  características interior climatización: aire acondicionado cocina: equipada muebles: parcialmente------  características exterior caracteristicas: acristalamiento dobles, baño en-suite, lavadero, suelos de mármol, terraza cubierta, terraza privada servicios públicos: electricidad",0,0,0
2885735,quinta da marinha,villa,fantastic villa in the quinta da marinha,none,0,0,0
2888019,nagueles,villa,"4 bedroom villa for sale, nagueles, marbella, malaga costa del sol, marbella golden mile","bedrooms: 4, bathrooms: 7, floor size (m2): 893, plot size (m2): 1,532, work required: none, swimming pool, golf, air conditioning, infinity pool, gym, parking, tennis court",1,0,0
2888669,alenquer,villa,"alenquer villa for sale  95,000",plot size  165 m²  heating  fireplace  other  double glazing  emissions rating  awaiting details  energy consumption rating  awaiting details,0,0,0
2890913,alenquer,moradia,"moradia isolada, como nova, para venda, alenquer - ventosa","**imóvel de banco. moradia de tipologia t4, implantada em lote com 2.000m2, em penuzinhos, ventosa, alenquer. a habitação distribui-se por 268m2, em 2 pisos. ao nível do r/c tem-se: hall, sala, cozinha, casa de máquinas, 2 casas de banho, circulação e varanda. no 1º andar existe mais um quarto, casa de banho e varanda. o imóvel situa-se entre a atalaia e a merceana. zona com acessos razoáveis e algum oferta de comércio local e serviços. a envolvente é composta por moradias dispersas ou agrupadas em pequenos aglomerados. ** com condições especiais de financiamento.

    

comercialização: imo2007 lisboa    
ami: 7774
    
referência interna: l119",0,0,0
2890914,alenquer,moradia,"moradia isolada, usada, para venda, alenquer - ribafria e pereiro de palhacana","**imóvel de banco. moradia unifamiliar de tipologia t4, com 197 m2 de habitação, na urbanização moinho velho, em pereiro de palhacana, implantada em lote de 474 m2. a habitação distribui-se por 3 pisos: cave - para garagem. r/chão - com hall, cozinha, despensa, zona para tratamento de roupa, escritório, sala comum, casa de banho e varanda. 1º andar - hall, 3 quartos com roupeiro e 2 casas de banho. integra também piscina com cerca de 15 m2 e churrasqueira no  estrutura em betão armado, paredes em alvenaria de tijolo furado, cobertura em telha de barro vermelho e bons acabamentos nomeadamente vãos exteriores em alumínio lacado com vidro duplo e portadas, pavimento da cave, hall e sala em mosaico e dos quartos em flutuante, aquecimento central, porta blindada, sala com lareira com recuperador de calor, quartos com roupeiros, cozinha com placa, campânula e tampo da bancada em granito. o imóvel localiza-se junto à entrada sul do lugar de pereiro de palhacana, a 6km de sobral m. agraço, em frente à paragem da rn. existe facilidade de estacionamento no local. informação complementar de áreas: habitação 197 m2| estacionamento/garagem (4) 122 m2| piscina 15 m2| arranjos exteriores 337 m2. ** com condições especiais de financiamento.

    

comercialização: imo2007 lisboa    
ami: 7774
    
referência interna: l117",0,0,1
2890917,alenquer,moradia,"moradia isolada, usada, para venda, alenquer - alenquer","**imóvel de banco. moradia com piscina, inserida em 2 lotes de terreno com um total de 26.020m2, em alenquer. a habitação de 462 m2 distribui-se por 2 pisos e tem 2 terraços. ao nível do r/chão tem-se: cozinha, despensa, sala de jantar, bar/convívio, wc, quarto, 1 casa de banho, lavandaria e alpendre. no 1º andar situa-se: hall, 4 quartos (duas suítes), sala de estar com lareira na zona central, 2 casas de banho e alpendre. o imóvel integra ainda, garagem para 3 automóveis, sala de jogos ligada a uma sala polivalente que contempla mezanino, arrecadação, alpendre e canil. a parte rústica tem cerca de 25.558m2 e é designada pelo nº 19. o imóvel localiza-se entre a aldeia de porto da luz e alenquer, com acesso pela n9, e na proximidade da urbanização albarroios villas e do centro de eventos de porto da luz. zona servida na envolvente por transportes públicos e com equipamentos de apoio nas imediações. ** com condições especiais de financiamento.

    

comercialização: imo2007 lisboa    
ami: 7774
    
referência interna: l149",0,0,1
2890924,alenquer,moradia,"moradia bifamiliar, usada, para venda, alenquer - alenquer","**imóvel de banco. moradia bifamiliar de tipologia 2xt3, com 335 m2, e anexo de 91 m2 com 1 habitação, integrada num lote de 370 m2,a cerca de 5 km de alenquer. tem escola primária, clube recreativo e en na proximidade. o imóvel é composto por: r/c (t3-122 m2) - hall, cozinha, despensa, 3 quartos, 3 casas de banho, zona técnica (inacabada), adega e garagem. 1ºandar (t3-122 m2)- hall, cozinha, 3 quartos, 2 casas de banho e varanda. o anexo , destinado a habitação, distribui-se por r/c (91m2) com sala, cozinha despensa e sótão (91m2) com arrecadação e casa de banho. a garagem está afeta ao r/c. estrutura em betão armado, paredes em alvenaria de tijolo furado rebocadas e pintadas, caixilharia/portadas em madeira e cobertura em telha cerâmica, sendo de destacar cozinhas e casas de banho s/ equipamentos, mosaico cerâmico em todas as divisões do r/ce hall e sala do 1ºandar.soalho flutuante nos quartos do 1º andar. ** com condições especiais de financiamento.

    

comercialização: imo2007 lisboa    
ami: 7774
    
referência interna: l115",0,0,1
2891554,nagueles,house,4 bed  terraced townhouse for sale in nagüeles,"setting  close to sea, urbanisation;  orientation  west;  condition  excellent;  pool  communal;  climate control  air conditioning, fireplace;  views  garden;  features  fitted wardrobes, private terrace, gym, storage room, utility room, ensuite bathroom, double glazing, near mosque;  kitchen  fully fitted;  garden  communal, private;  security  gated complex;  parking  garage, more than one, private;  utilities  electricity, drinkable water",1,0,1
2893080,alenquer,moradia,"moradia, t4, alenquer  alenquer (santo estêvão e triana)","casa(s) de banho 4 , total quarto(s) 4 , área de terreno 6760.00 m², área útil 258.00 m²",0,0,0
2893721,nagueles,apartment,"apartment for sale in costa nagüeles iii, marbella golden mile","bedrooms: 2
													, 
															bathrooms: 2
													, 
															m² built: 91
													, 
															pool: communal
													, 
															garden: communal
													, 
															m² plot n/a
													, 
															garage: private
													,",1,0,1
2894861,golden mile,apartment,"apartment for sale in mansion club,  marbella golden mile","air conditioning, underfloor heating (bathrooms), fully furnished, 24h service, alarm, covered terrace, dolby stereo surround system, electric blinds, fitted wardrobes, gym, home automation system, indoor pool, internet - wifi, jacuzzi, lift, marble floors, private terrace, satellite tv, sauna, telephone, water tank, utility room, doorman, double glazing, gated community, security entrance, security service 24h, security shutters, video entrance, pool view, amenities near, near golf, near sea/beach.",1,0,0
2895391,nagueles,house,townhouse for sale in nagüeles,"climate:  air conditioning, fireplace, features:  fitted wardrobes, private terrace, gym, storage room, utility room, ensuite bathroom, double glazing, near mosque, kitchen:  fully fitted, parking:  garage, more than one, private, security:  gated complex, view:  garden",0,0,1
2900391,quinta da marinha,quinta,apartamento t4 quinta da marinha cascais,none,0,0,0
2900630,quinta da marinha,moradia,moradia v3 - cascais (quinta da marinha),"ar condicionado,  arrecadação,  cozinha equipada,  jardim,  lareira,  piscina privada,  segurança 24 horas,  suite,  varanda",0,0,0
2901250,quinta da marinha,quinta,apartamento t4 quinta da marinha cascais,"comercializado por: castelhana sociedade de mediação imobiliária, lda

licença ami: 3497

amplo apartamento t4, de 248m², inserido no empreendimento sheraton na quinta da marinha.

este imóvel dispõe de quatro quartos, dois dos quais em suite, uma sala de 48m² com espaços para refeição e lazer com saída para varanda com vista sobre o jardim e piscina.

o local ideal para a sua família.",0,0,0
2901627,quinta da marinha,moradia,moradia v3 - cascais (quinta da marinha),"comercializado por: aresta própria unipessoal ,lda ami 12154

licença ami: 12154

fantástica moradia v3 renovada em estilo rústico, inserida em lote de terreno de 900m2, situada na exclusiva quinta da marinha, junto à orla marítima e aos campos de golf.cozinha equipada, isolamento térmico e acústico, amplas áreas, acabamentos de qualidade superior, ar condicionado, lareira, piscina com ampla zona de deck, excelente jardim e exposição solar perfeita.condomínio bem servido de algum comércio de zona, bons acessos e transportes.venha conhecer !!fantastic 3 bedroom villa renovated in country style, placed in plot of land of 900 m 2, situated in the exclusive quinta da marinha, along the waterfront and golf courses.equipped kitchen, thermal and acoustic insulation, wide areas, top quality finishings, air conditioning, fireplace, swimming pool with large deck area, excellent garden and perfect sun exposure.condo well served by some trade in the area, good access and transport.come and see !!",1,0,0
2905652,alenquer,moradia,"moradia - t2 - venda - alenquer (santo estêvão e triana), alenquer","jardim, vistas exteriores",0,0,0
2905657,alenquer,moradia,"moradia - t3 - venda - abrigada e cabanas de torres, alenquer","lareira, campo",0,0,0
2905663,alenquer,moradia,"moradia - t4 - venda - abrigada e cabanas de torres, alenquer",campo,0,0,0
2909509,quinta da marinha,quinta,cascais / quinta da marinha,none,0,0,0
2909513,quinta da marinha,quinta,cascais / in front of quinta da marinha,none,0,0,0
2909545,quinta da marinha,quinta,cascais/quinta da marinha,none,0,0,0
2909575,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2909601,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2909614,quinta da marinha,villa,"this magnificent villa is in prime location in quinta da marinha, where one can find one of the most prestigious golf courses in",none,0,0,0
2909701,quinta da marinha,quinta,cascais/quinta da marinha,none,0,0,0
2909740,quinta da marinha,villa,"villa with a modern architecture, luxurious support, prime location, inserted in quinta da marinha golf & contry club.composed o",none,0,0,0
